price,type,size,bathroom_count,room_count,location,category,log_price
440000.0,À Vendre,130.0,1.0,2.0,nabeul,Appartements,5.643452676486188
620000.0,À Vendre,325.0,3.0,6.0,tunis,Maisons et Villas,5.7923916894982534
1099.0,À Louer,90.0,1.0,2.0,tunis,Appartements,3.0409976924234905
500000.0,À Vendre,90.0,1.0,2.0,ben arous,Maisons et Villas,5.698970004336019
1899.0,À Louer,125.0,1.0,2.0,tunis,Appartements,3.2785249647370174
1100.0,À Louer,150.0,1.0,4.0,tunis,Appartements,3.041392685158225
506000.0,À Vendre,156.0,1.0,3.0,tunis,Appartements,5.704150516839799
4000.0,À Louer,150.0,3.0,3.0,tunis,Maisons et Villas,3.6020599913279625
999.0,À Louer,80.0,1.0,1.0,ariana,Appartements,2.9995654882259823
100.0,À Louer,200.0,2.0,2.0,ariana,Locations de vacances,2.0
329999.0,À Vendre,200.0,1.0,3.0,nabeul,Maisons et Villas,5.518512623832009
500.0,À Louer,70.0,1.0,1.0,sfax,Appartements,2.6989700043360187
320000.0,À Vendre,150.0,2.0,4.0,tunis,Appartements,5.505149978319906
1400.0,À Louer,85.0,1.0,2.0,ben arous,Appartements,3.146128035678238
650.0,À Louer,94.0,1.0,2.0,tunis,Appartements,2.8129133566428557
160.0,À Louer,110.0,2.0,3.0,tunis,Locations de vacances,2.2041199826559246
1300.0,À Louer,130.0,1.0,2.0,tunis,Appartements,3.113943352306837
1499.0,À Louer,140.0,2.0,1.0,ariana,Appartements,3.1758016328482794
250000.0,À Vendre,100.0,1.0,2.0,tunis,Appartements,5.3979400086720375
1449.0,À Louer,150.0,3.0,2.0,sousse,Appartements,3.1610683854711747
370000.0,À Vendre,122.0,2.0,3.0,tunis,Appartements,5.568201724066995
1898.0,À Louer,165.0,2.0,1.0,tunis,Appartements,3.2782962080912736
1000.0,À Louer,75.0,1.0,1.0,ariana,Appartements,3.0
455000.0,À Vendre,155.0,2.0,3.0,ariana,Appartements,5.658011396657113
1450.0,À Louer,180.0,3.0,3.0,sousse,Appartements,3.161368002234975
430000.0,À Vendre,127.0,2.0,2.0,ariana,Appartements,5.633468455579586
390000.0,À Vendre,150.0,1.0,3.0,tunis,Appartements,5.5910646070264995
650.0,À Louer,90.0,1.0,2.0,sousse,Maisons et Villas,2.8129133566428557
1400.0,À Louer,115.0,2.0,2.0,tunis,Appartements,3.146128035678238
1500.0,À Louer,110.0,1.0,2.0,tunis,Appartements,3.1760912590556813
1700.0,À Louer,160.0,2.0,3.0,tunis,Appartements,3.230448921378274
1349.0,À Louer,120.0,1.0,2.0,sousse,Appartements,3.1300119496719043
1350.0,À Louer,116.0,1.0,1.0,sousse,Appartements,3.130333768495006
250000.0,À Vendre,135.0,2.0,4.0,ariana,Maisons et Villas,5.3979400086720375
1500.0,À Louer,50.0,1.0,2.0,ariana,Bureaux et Plateaux,3.1760912590556813
1100.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.041392685158225
600.0,À Louer,170.0,2.0,3.0,kairouan,Appartements,2.7781512503836434
900.0,À Louer,77.0,1.0,1.0,ariana,Appartements,2.9542425094393248
1500.0,À Louer,80.0,1.0,1.0,ariana,Appartements,3.1760912590556813
1900.0,À Louer,140.0,2.0,3.0,ariana,Appartements,3.278753600952829
3800.0,À Louer,160.0,2.0,3.0,tunis,Appartements,3.57978359661681
1400.0,À Louer,140.0,2.0,3.0,tunis,Appartements,3.146128035678238
1200.0,À Louer,80.0,1.0,2.0,sousse,Appartements,3.0791812460476247
220000.0,À Vendre,80.0,1.0,2.0,tunis,Appartements,5.342422680822207
300500.0,À Vendre,93.0,1.0,1.0,nabeul,Appartements,5.477844476338758
360000.0,À Vendre,200.0,2.0,3.0,nabeul,Appartements,5.556302500767287
290000.0,À Vendre,128.0,1.0,2.0,ariana,Appartements,5.4623979978989565
295000.0,À Vendre,136.0,2.0,3.0,tunis,Appartements,5.469822015978163
900.0,À Louer,100.0,1.0,3.0,tunis,Maisons et Villas,2.9542425094393248
85000.0,À Vendre,80.0,1.0,2.0,sousse,Appartements,4.929418925714293
2200.0,À Louer,190.0,3.0,8.0,sousse,Bureaux et Plateaux,3.342422680822206
730.0,À Louer,75.0,1.0,1.0,ariana,Appartements,2.863322860120456
285000.0,À Vendre,70.0,1.0,1.0,ariana,Appartements,5.45484486000851
1499.0,À Louer,70.0,1.0,1.0,ariana,Appartements,3.1758016328482794
140000.0,À Vendre,180.0,2.0,1.0,nabeul,Maisons et Villas,5.146128035678238
1280.0,À Louer,136.0,2.0,3.0,tunis,Appartements,3.1072099696478683
380000.0,À Vendre,110.0,1.0,2.0,ariana,Appartements,5.57978359661681
1700.0,À Louer,170.0,2.0,4.0,ariana,Appartements,3.230448921378274
1699.0,À Louer,120.0,1.0,2.0,ariana,Appartements,3.230193378869046
1600.0,À Louer,100.0,2.0,2.0,tunis,Appartements,3.2041199826559246
295000.0,À Vendre,140.0,1.0,1.0,tunis,Maisons et Villas,5.469822015978163
980000.0,À Vendre,515.0,2.0,6.0,tunis,Maisons et Villas,5.991226075692495
1590.0,À Louer,110.0,2.0,3.0,tunis,Appartements,3.2013971243204513
1000.0,À Louer,100.0,1.0,3.0,tunis,Appartements,3.0
850.0,À Louer,95.0,1.0,2.0,sousse,Appartements,2.929418925714293
800000.0,À Vendre,330.0,2.0,3.0,tunis,Maisons et Villas,5.903089986991944
140.0,À Louer,85.0,1.0,1.0,tunis,Appartements,2.146128035678238
175000.0,À Vendre,110.0,1.0,3.0,sousse,Maisons et Villas,5.243038048686294
1500.0,À Louer,130.0,2.0,3.0,sousse,Appartements,3.1760912590556813
198000.0,À Vendre,70.0,1.0,1.0,sousse,Appartements,5.296665190261531
500000.0,À Vendre,630.0,2.0,4.0,nabeul,Maisons et Villas,5.698970004336019
280000.0,À Vendre,249.0,1.0,4.0,tunis,Maisons et Villas,5.447158031342219
165000.0,À Vendre,95.0,1.0,2.0,tunis,Appartements,5.217483944213907
3000.0,À Louer,200.0,2.0,8.0,tunis,Bureaux et Plateaux,3.4771212547196626
8250.0,À Louer,300.0,3.0,8.0,tunis,Bureaux et Plateaux,3.916453948549925
2750.0,À Louer,150.0,1.0,5.0,tunis,Bureaux et Plateaux,3.439332693830263
4400.0,À Louer,200.0,2.0,6.0,tunis,Bureaux et Plateaux,3.6434526764861874
8635.0,À Louer,471.0,5.0,8.0,tunis,Bureaux et Plateaux,3.9362623419034777
1700.0,À Louer,56.0,1.0,2.0,tunis,Bureaux et Plateaux,3.230448921378274
5500.0,À Louer,300.0,3.0,7.0,tunis,Bureaux et Plateaux,3.7403626894942437
7050.0,À Louer,324.0,2.0,5.0,tunis,Bureaux et Plateaux,3.848189116991399
1400.0,À Louer,70.0,1.0,1.0,sousse,Appartements,3.146128035678238
5300.0,À Louer,200.0,2.0,5.0,tunis,Bureaux et Plateaux,3.724275869600789
1800.0,À Louer,96.0,1.0,3.0,tunis,Bureaux et Plateaux,3.255272505103306
1667.0,À Louer,80.0,2.0,4.0,tunis,Bureaux et Plateaux,3.2219355998280053
2400.0,À Louer,101.0,1.0,4.0,tunis,Bureaux et Plateaux,3.380211241711606
3000.0,À Louer,130.0,2.0,1.0,tunis,Bureaux et Plateaux,3.4771212547196626
1800.0,À Louer,150.0,1.0,6.0,tunis,Bureaux et Plateaux,3.255272505103306
4000.0,À Louer,305.0,3.0,9.0,tunis,Bureaux et Plateaux,3.6020599913279625
600.0,À Louer,90.0,1.0,2.0,mahdia,Appartements,2.7781512503836434
2940.0,À Louer,126.0,2.0,4.0,tunis,Bureaux et Plateaux,3.4683473304121573
1500.0,À Louer,130.0,2.0,3.0,tunis,Appartements,3.1760912590556813
4700.0,À Louer,276.0,3.0,3.0,tunis,Appartements,3.6720978579357175
798.0,À Louer,70.0,1.0,1.0,sousse,Appartements,2.9020028913507296
1250.0,À Louer,145.0,2.0,4.0,ben arous,Maisons et Villas,3.0969100130080562
1300.0,À Louer,140.0,2.0,3.0,sousse,Appartements,3.113943352306837
720000.0,À Vendre,300.0,2.0,4.0,nabeul,Maisons et Villas,5.857332496431268
350000.0,À Vendre,280.0,2.0,3.0,nabeul,Maisons et Villas,5.544068044350276
990000.0,À Vendre,440.0,4.0,6.0,ariana,Maisons et Villas,5.99563519459755
550000.0,À Vendre,290.0,1.0,2.0,nabeul,Maisons et Villas,5.740362689494244
1400.0,À Louer,82.0,1.0,1.0,sousse,Bureaux et Plateaux,3.146128035678238
395000.0,À Vendre,134.0,2.0,3.0,sousse,Appartements,5.596597095626461
1300.0,À Louer,100.0,1.0,1.0,sousse,Bureaux et Plateaux,3.113943352306837
235000.0,À Vendre,100.0,1.0,2.0,nabeul,Appartements,5.371067862271736
1500000.0,À Vendre,430.0,4.0,4.0,ariana,Maisons et Villas,6.176091259055681
1200000.0,À Vendre,970.0,2.0,3.0,sfax,Maisons et Villas,6.079181246047625
900.0,À Louer,70.0,1.0,1.0,tunis,Appartements,2.9542425094393248
750.0,À Louer,100.0,1.0,2.0,ariana,Appartements,2.8750612633917
1000.0,À Louer,100.0,1.0,2.0,tunis,Appartements,3.0
375000.0,À Vendre,140.0,2.0,3.0,sousse,Appartements,5.574031267727719
235000.0,À Vendre,100.0,1.0,2.0,ben arous,Appartements,5.371067862271736
295000.0,À Vendre,175.0,2.0,3.0,nabeul,Appartements,5.469822015978163
3500.0,À Louer,230.0,3.0,3.0,tunis,Appartements,3.5440680443502757
1200.0,À Louer,100.0,1.0,2.0,tunis,Appartements,3.0791812460476247
1400.0,À Louer,80.0,1.0,1.0,ben arous,Appartements,3.146128035678238
510000.0,À Vendre,150.0,3.0,3.0,sousse,Appartements,5.707570176097937
650.0,À Louer,650.0,1.0,1.0,tunis,Appartements,2.8129133566428557
850.0,À Louer,89.0,1.0,3.0,tunis,Appartements,2.929418925714293
250.0,À Louer,250.0,1.0,2.0,tozeur,Locations de vacances,2.3979400086720375
440300.0,À Vendre,119.0,2.0,3.0,nabeul,Appartements,5.643748685459526
225000.0,À Vendre,79.0,1.0,1.0,tunis,Appartements,5.352182518111363
600.0,À Louer,100.0,1.0,2.0,tunis,Appartements,2.7781512503836434
2100.0,À Louer,120.0,1.0,2.0,tunis,Appartements,3.322219294733919
10000.0,À Louer,480.0,6.0,14.0,tunis,Bureaux et Plateaux,4.0
14998.0,À Vendre,1150.0,3.0,6.0,tunis,Maisons et Villas,4.1760333492640225
1190000.0,À Vendre,556.0,5.0,8.0,ariana,Maisons et Villas,6.075546961392531
335000.0,À Vendre,140.0,1.0,3.0,ariana,Appartements,5.525044807036846
2350.0,À Louer,140.0,2.0,3.0,ariana,Appartements,3.3710678622717363
1200.0,À Louer,65.0,1.0,2.0,tunis,Bureaux et Plateaux,3.0791812460476247
360000.0,À Vendre,187.0,2.0,2.0,ariana,Appartements,5.556302500767287
1900000.0,À Vendre,109.0,2.0,2.0,ariana,Appartements,6.278753600952829
1800.0,À Louer,120.0,1.0,2.0,sousse,Appartements,3.255272505103306
850.0,À Louer,90.0,1.0,2.0,sousse,Appartements,2.929418925714293
280000.0,À Vendre,88.0,1.0,2.0,sousse,Appartements,5.447158031342219
1500.0,À Louer,160.0,3.0,2.0,sousse,Appartements,3.1760912590556813
1200.0,À Louer,120.0,1.0,2.0,sousse,Appartements,3.0791812460476247
1680.0,À Louer,150.0,3.0,4.0,sousse,Appartements,3.225309281725863
550000.0,À Vendre,650.0,1.0,4.0,nabeul,Maisons et Villas,5.740362689494244
450000.0,À Vendre,200.0,1.0,9.0,ben arous,Maisons et Villas,5.653212513775344
95000.0,À Vendre,150.0,1.0,2.0,nabeul,Maisons et Villas,4.977723605288848
1200000.0,À Vendre,109.0,1.0,2.0,ariana,Appartements,6.079181246047625
380000.0,À Vendre,360.0,6.0,12.0,nabeul,Maisons et Villas,5.57978359661681
1200.0,À Louer,150.0,1.0,4.0,ariana,Appartements,3.0791812460476247
1000.0,À Louer,80.0,1.0,1.0,ariana,Bureaux et Plateaux,3.0
160000.0,À Vendre,169.0,2.0,5.0,sfax,Appartements,5.204119982655925
120000.0,À Vendre,120.0,1.0,5.0,tunis,Maisons et Villas,5.079181246047625
500.0,À Louer,50.0,1.0,2.0,sousse,Bureaux et Plateaux,2.6989700043360187
500.0,À Louer,90.0,1.0,2.0,tunis,Appartements,2.6989700043360187
500.0,À Louer,90.0,1.0,2.0,ben arous,Appartements,2.6989700043360187
200000.0,À Vendre,200.0,1.0,3.0,sousse,Maisons et Villas,5.301029995663981
850.0,À Louer,70.0,1.0,1.0,tunis,Appartements,2.929418925714293
400.0,À Louer,400.0,3.0,3.0,nabeul,Appartements,2.6020599913279625
380000.0,À Vendre,180.0,1.0,4.0,ariana,Appartements,5.57978359661681
2200.0,À Louer,200.0,3.0,3.0,sousse,Appartements,3.342422680822206
375000.0,À Vendre,484.0,2.0,2.0,sousse,Maisons et Villas,5.574031267727719
2100.0,À Louer,150.0,2.0,2.0,tunis,Appartements,3.322219294733919
3500.0,À Louer,115.0,2.0,2.0,tunis,Appartements,3.5440680443502757
800000.0,À Vendre,300.0,3.0,4.0,sousse,Maisons et Villas,5.903089986991944
9420.0,À Louer,471.0,4.0,10.0,tunis,Bureaux et Plateaux,3.9740509027928774
470000.0,À Vendre,200.0,2.0,1.0,sousse,Appartements,5.672097857935717
1600.0,À Louer,145.0,2.0,3.0,ariana,Appartements,3.2041199826559246
580000.0,À Vendre,280.0,2.0,4.0,nabeul,Maisons et Villas,5.763427993562937
2500.0,À Louer,250.0,2.0,3.0,ariana,Maisons et Villas,3.3979400086720375
1100.0,À Louer,100.0,1.0,1.0,sousse,Appartements,3.041392685158225
4500.0,À Louer,280.0,3.0,4.0,tunis,Appartements,3.6532125137753435
335000.0,À Vendre,80.0,1.0,1.0,nabeul,Appartements,5.525044807036846
680.0,À Louer,97.0,1.0,2.0,ben arous,Appartements,2.832508912706236
220000.0,À Vendre,300.0,2.0,4.0,la manouba,Maisons et Villas,5.342422680822207
950.0,À Louer,170.0,2.0,3.0,tunis,Maisons et Villas,2.9777236052888476
850000.0,À Vendre,400.0,2.0,4.0,nabeul,Maisons et Villas,5.929418925714293
890000.0,À Vendre,500.0,3.0,4.0,tunis,Maisons et Villas,5.949390006644912
800.0,À Louer,80.0,1.0,1.0,tunis,Appartements,2.9030899869919438
1000.0,À Louer,100.0,1.0,3.0,ben arous,Appartements,3.0
270000.0,À Vendre,70.0,1.0,1.0,tunis,Appartements,5.431363764158987
650.0,À Louer,90.0,1.0,2.0,tunis,Appartements,2.8129133566428557
185000.0,À Vendre,94.0,1.0,2.0,ben arous,Appartements,5.267171728403014
1500.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.1760912590556813
1200.0,À Louer,80.0,1.0,1.0,tunis,Appartements,3.0791812460476247
870.0,À Louer,100.0,1.0,2.0,ben arous,Appartements,2.9395192526186187
800.0,À Louer,130.0,1.0,3.0,ben arous,Maisons et Villas,2.9030899869919438
165000.0,À Vendre,100.0,1.0,3.0,tunis,Appartements,5.217483944213907
150.0,À Louer,120.0,1.0,3.0,tunis,Locations de vacances,2.1760912590556813
300000.0,À Vendre,227.0,2.0,4.0,tunis,Maisons et Villas,5.477121254719663
720000.0,À Vendre,348.0,3.0,3.0,tunis,Maisons et Villas,5.857332496431268
190000.0,À Vendre,95.0,1.0,3.0,ariana,Appartements,5.278753600952829
3500.0,À Louer,250.0,2.0,7.0,tunis,Bureaux et Plateaux,3.5440680443502757
240000.0,À Vendre,95.0,1.0,2.0,nabeul,Appartements,5.380211241711606
800.0,À Louer,100.0,1.0,2.0,ben arous,Appartements,2.9030899869919438
998.0,À Louer,120.0,2.0,3.0,bizerte,Appartements,2.999130541287371
380000.0,À Vendre,90.0,2.0,2.0,nabeul,Maisons et Villas,5.57978359661681
620.0,À Louer,100.0,1.0,2.0,ariana,Maisons et Villas,2.792391689498254
1400.0,À Louer,100.0,1.0,2.0,tunis,Appartements,3.146128035678238
1100.0,À Louer,130.0,1.0,2.0,tunis,Appartements,3.041392685158225
209997.0,À Vendre,120.0,1.0,3.0,bizerte,Maisons et Villas,5.322213090482719
480000.0,À Vendre,630.0,2.0,4.0,bizerte,Appartements,5.681241237375588
310000.0,À Vendre,225.0,2.0,2.0,tunis,Appartements,5.491361693834273
2500.0,À Louer,200.0,2.0,4.0,tunis,Maisons et Villas,3.3979400086720375
2100.0,À Louer,118.0,2.0,2.0,tunis,Appartements,3.322219294733919
270000.0,À Vendre,105.0,1.0,2.0,ben arous,Appartements,5.431363764158987
336000.0,À Vendre,80.0,1.0,1.0,nabeul,Appartements,5.526339277389844
300000.0,À Vendre,120.0,2.0,6.0,bizerte,Maisons et Villas,5.477121254719663
375000.0,À Vendre,119.0,2.0,2.0,ariana,Appartements,5.574031267727719
160000.0,À Vendre,107.0,1.0,2.0,sousse,Appartements,5.204119982655925
800.0,À Louer,140.0,2.0,2.0,sousse,Maisons et Villas,2.9030899869919438
11700.0,À Louer,437.0,3.0,3.0,tunis,Bureaux et Plateaux,4.068185861746161
12000.0,À Louer,950.0,5.0,6.0,tunis,Maisons et Villas,4.079181246047625
1000.0,À Louer,80.0,1.0,2.0,tunis,Appartements,3.0
500.0,À Louer,100.0,1.0,3.0,tunis,Maisons et Villas,2.6989700043360187
280000.0,À Vendre,70.0,1.0,1.0,nabeul,Appartements,5.447158031342219
350000.0,À Vendre,86.0,1.0,2.0,sousse,Appartements,5.544068044350276
480000.0,À Vendre,200.0,2.0,4.0,nabeul,Maisons et Villas,5.681241237375588
1000.0,À Louer,120.0,1.0,3.0,tunis,Maisons et Villas,3.0
1100.0,À Louer,120.0,1.0,3.0,tunis,Appartements,3.041392685158225
295000.0,À Vendre,120.0,1.0,2.0,ariana,Appartements,5.469822015978163
750.0,À Louer,80.0,1.0,1.0,bizerte,Appartements,2.8750612633917
147000.0,À Vendre,120.0,1.0,2.0,nabeul,Maisons et Villas,5.1673173347481764
1300.0,À Louer,100.0,1.0,2.0,tunis,Appartements,3.113943352306837
2400.0,À Louer,180.0,2.0,4.0,tunis,Maisons et Villas,3.380211241711606
5000.0,À Louer,280.0,3.0,5.0,tunis,Maisons et Villas,3.6989700043360187
120.0,À Louer,130.0,2.0,2.0,tunis,Locations de vacances,2.0791812460476247
250000.0,À Vendre,189.0,1.0,3.0,nabeul,Maisons et Villas,5.3979400086720375
20000.0,À Louer,650.0,6.0,6.0,tunis,Bureaux et Plateaux,4.301029995663981
1990000.0,À Vendre,711.0,7.0,16.0,ariana,Maisons et Villas,6.298853076409706
1500000.0,À Vendre,325.0,3.0,15.0,tunis,Bureaux et Plateaux,6.176091259055681
1600000.0,À Vendre,491.0,2.0,8.0,tunis,Maisons et Villas,6.204119982655925
1900000.0,À Vendre,500.0,3.0,5.0,tunis,Maisons et Villas,6.278753600952829
160.0,À Louer,160.0,1.0,2.0,tunis,Appartements,2.2041199826559246
800.0,À Louer,80.0,1.0,2.0,tunis,Maisons et Villas,2.9030899869919438
2000.0,À Louer,145.0,1.0,4.0,ben arous,Bureaux et Plateaux,3.3010299956639813
120.0,À Louer,120.0,2.0,2.0,ariana,Locations de vacances,2.0791812460476247
160.0,À Louer,120.0,2.0,3.0,tunis,Locations de vacances,2.2041199826559246
730000.0,À Vendre,330.0,4.0,6.0,tunis,Maisons et Villas,5.863322860120456
900.0,À Louer,180.0,1.0,2.0,sousse,Appartements,2.9542425094393248
300000.0,À Vendre,100.0,1.0,2.0,tunis,Appartements,5.477121254719663
700.0,À Louer,120.0,1.0,2.0,ariana,Appartements,2.845098040014257
650000.0,À Vendre,400.0,4.0,2.0,sfax,Maisons et Villas,5.812913356642856
2200.0,À Louer,154.0,2.0,3.0,tunis,Appartements,3.342422680822206
1750.0,À Louer,151.0,2.0,3.0,tunis,Appartements,3.2430380486862944
155000.0,À Vendre,100.0,1.0,3.0,ben arous,Appartements,5.190331698170292
132000.0,À Vendre,106.0,1.0,3.0,ariana,Appartements,5.12057393120585
440000.0,À Vendre,240.0,2.0,4.0,ariana,Maisons et Villas,5.643452676486188
480000.0,À Vendre,294.0,2.0,4.0,tunis,Maisons et Villas,5.681241237375588
320000.0,À Vendre,125.0,1.0,3.0,tunis,Bureaux et Plateaux,5.505149978319906
1050000.0,À Vendre,230.0,5.0,2.0,tunis,Maisons et Villas,6.021189299069938
155000.0,À Vendre,90.0,1.0,3.0,tunis,Appartements,5.190331698170292
1100.0,À Louer,150.0,2.0,2.0,ben arous,Appartements,3.041392685158225
2800.0,À Louer,300.0,2.0,7.0,tunis,Bureaux et Plateaux,3.4471580313422194
410000.0,À Vendre,300.0,1.0,3.0,tunis,Maisons et Villas,5.6127838567197355
125000.0,À Vendre,200.0,1.0,2.0,nabeul,Maisons et Villas,5.096910013008056
695000.0,À Vendre,480.0,4.0,7.0,ariana,Maisons et Villas,5.841984804590114
1000000.0,À Vendre,672.0,4.0,6.0,ariana,Maisons et Villas,6.0
3200.0,À Louer,155.0,2.0,3.0,tunis,Appartements,3.505149978319906
380000.0,À Vendre,441.0,3.0,5.0,ariana,Maisons et Villas,5.57978359661681
220000.0,À Vendre,82.0,2.0,3.0,tunis,Bureaux et Plateaux,5.342422680822207
1700.0,À Louer,120.0,2.0,3.0,tunis,Bureaux et Plateaux,3.230448921378274
200000.0,À Vendre,86.0,1.0,2.0,ben arous,Appartements,5.301029995663981
2400.0,À Louer,200.0,2.0,4.0,tunis,Maisons et Villas,3.380211241711606
130000.0,À Vendre,110.0,1.0,4.0,ben arous,Appartements,5.113943352306837
6000.0,À Louer,500.0,2.0,7.0,ariana,Maisons et Villas,3.7781512503836434
1500.0,À Louer,140.0,2.0,3.0,sousse,Appartements,3.1760912590556813
590000.0,À Vendre,217.0,2.0,2.0,nabeul,Maisons et Villas,5.770852011642144
355000.0,À Vendre,122.0,1.0,1.0,nabeul,Appartements,5.550228353055094
245000.0,À Vendre,400.0,2.0,2.0,nabeul,Maisons et Villas,5.389166084364533
1900.0,À Louer,130.0,1.0,2.0,ariana,Maisons et Villas,3.278753600952829
185000.0,À Vendre,150.0,2.0,3.0,nabeul,Maisons et Villas,5.267171728403014
430000.0,À Vendre,272.0,1.0,3.0,ariana,Maisons et Villas,5.633468455579586
140000.0,À Vendre,110.0,1.0,2.0,sousse,Appartements,5.146128035678238
186000.0,À Vendre,93.0,1.0,2.0,sousse,Appartements,5.269512944217916
541000.0,À Vendre,171.0,2.0,3.0,nabeul,Appartements,5.733197265106569
2000.0,À Louer,180.0,3.0,3.0,tunis,Appartements,3.3010299956639813
2000.0,À Louer,100.0,1.0,2.0,tunis,Appartements,3.3010299956639813
175000.0,À Vendre,97.0,1.0,2.0,monastir,Appartements,5.243038048686294
3100.0,À Louer,205.0,3.0,4.0,tunis,Appartements,3.4913616938342726
1600.0,À Louer,100.0,1.0,2.0,tunis,Appartements,3.2041199826559246
2200.0,À Louer,175.0,3.0,3.0,tunis,Appartements,3.342422680822206
1900.0,À Louer,73.0,1.0,1.0,tunis,Appartements,3.278753600952829
128000.0,À Vendre,80.0,1.0,2.0,tunis,Appartements,5.107209969647869
1900.0,À Louer,160.0,1.0,3.0,ariana,Bureaux et Plateaux,3.278753600952829
900.0,À Louer,120.0,1.0,3.0,ariana,Bureaux et Plateaux,2.9542425094393248
800.0,À Louer,150.0,1.0,3.0,ariana,Maisons et Villas,2.9030899869919438
1250000.0,À Vendre,367.0,3.0,4.0,ariana,Maisons et Villas,6.096910013008056
1300.0,À Louer,90.0,1.0,3.0,ariana,Bureaux et Plateaux,3.113943352306837
455000.0,À Vendre,170.0,2.0,3.0,tunis,Appartements,5.658011396657113
235000.0,À Vendre,91.0,1.0,2.0,tunis,Appartements,5.371067862271736
1500.0,À Louer,110.0,1.0,4.0,tunis,Bureaux et Plateaux,3.1760912590556813
395000.0,À Vendre,161.0,2.0,2.0,ariana,Appartements,5.596597095626461
5500.0,À Louer,460.0,3.0,6.0,ariana,Bureaux et Plateaux,3.7403626894942437
1600000.0,À Vendre,590.0,3.0,6.0,ariana,Maisons et Villas,6.204119982655925
368000.0,À Vendre,155.0,2.0,3.0,ariana,Appartements,5.565847818673518
370000.0,À Vendre,141.0,2.0,2.0,ariana,Appartements,5.568201724066995
440000.0,À Vendre,168.0,3.0,3.0,ariana,Appartements,5.643452676486188
650000.0,À Vendre,495.0,4.0,4.0,ariana,Appartements,5.812913356642856
780000.0,À Vendre,500.0,4.0,8.0,ariana,Maisons et Villas,5.892094602690481
400000.0,À Vendre,140.0,2.0,3.0,ariana,Appartements,5.6020599913279625
1280000.0,À Vendre,400.0,3.0,5.0,ariana,Maisons et Villas,6.107209969647869
600000.0,À Vendre,194.0,3.0,4.0,ariana,Maisons et Villas,5.778151250383644
390000.0,À Vendre,120.0,3.0,3.0,ariana,Appartements,5.5910646070264995
